station,pollutant,date,corrected_measure,corrected_measure_validity,non-volatil_measure,non-volatil_measure_validity
FR10009,PM10,2007/12/15,31,1,15,1
FR10009,PM10,2007/12/16,-999,-1,-999,-1
FR10009,PM10,2007/12/17,38,1,21,1
FR10009,PM10,2007/12/18,51,1,33,1
FR10009,PM10,2007/12/19,87,1,60,1
FR10009,PM10,2007/12/20,112,1,71,1
FR10009,PM10,2007/12/21,73,1,50,1
FR10009,PM10,2007/12/22,74,1,44,1
FR10009,PM10,2007/12/23,87,1,41,1
FR10009,PM10,2007/12/24,61,1,29,1
FR10009,PM10,2007/12/25,45,1,25,1
FR10009,PM10,2007/12/26,35,1,21,1
FR10009,PM10,2007/12/27,34,1,18,1
FR10009,PM10,2007/12/28,28,1,11,1
FR10009,PM10,2007/12/29,23,1,17,1
FR10009,PM10,2007/12/30,26,1,22,1
FR10009,PM10,2007/12/31,40,1,26,1
FR10015,PM10,2007/01/01,-999,-1,-999,-1
FR10015,PM10,2007/01/02,-999,-1,-999,-1
FR10015,PM10,2007/01/03,-999,-1,-999,-1
FR10015,PM10,2007/01/04,-999,-1,-999,-1
FR10015,PM10,2007/01/05,-999,-1,11,1
FR10015,PM10,2007/01/06,-999,-1,9,1
FR10015,PM10,2007/01/07,-999,-1,10,1
FR10015,PM10,2007/01/08,-999,-1,10,1
FR10015,PM10,2007/01/09,-999,-1,14,1
FR10015,PM10,2007/01/10,-999,-1,10,1
FR10015,PM10,2007/01/11,-999,-1,19,1
FR10015,PM10,2007/01/12,27,1,20,1
FR10015,PM10,2007/01/13,11,1,8,1
FR10015,PM10,2007/01/14,16,1,13,1
FR10015,PM10,2007/01/15,-999,-1,14,1
FR10015,PM10,2007/01/16,19,1,11,1
FR10015,PM10,2007/01/17,15,1,9,1
FR10015,PM10,2007/01/18,19,1,16,1
FR10015,PM10,2007/01/19,21,1,16,1
FR10015,PM10,2007/01/20,19,1,13,1
FR10015,PM10,2007/01/21,15,1,12,1
FR10015,PM10,2007/01/22,9,1,9,1
FR10015,PM10,2007/01/23,17,1,14,1
FR10015,PM10,2007/01/24,14,1,10,1
FR10015,PM10,2007/01/25,30,1,16,1
FR10015,PM10,2007/01/26,19,1,12,1
FR10015,PM10,2007/01/27,24,1,16,1
FR10015,PM10,2007/01/28,12,1,8,1
FR10015,PM10,2007/01/29,22,1,14,1
FR10015,PM10,2007/01/30,32,1,17,1
FR10015,PM10,2007/01/31,25,1,12,1
FR10015,PM10,2007/02/01,30,1,16,1
FR10015,PM10,2007/02/02,24,1,13,1
FR10015,PM10,2007/02/03,30,1,21,1
FR10015,PM10,2007/02/04,37,1,19,1
FR10015,PM10,2007/02/05,23,1,12,1
FR10015,PM10,2007/02/06,12,1,9,1
FR10015,PM10,2007/02/07,33,1,17,1
FR10015,PM10,2007/02/08,25,1,12,1
FR10015,PM10,2007/02/09,28,1,14,1
FR10015,PM10,2007/02/10,22,1,13,1
FR10015,PM10,2007/02/11,24,1,17,1
FR10015,PM10,2007/02/12,18,1,12,1
FR10015,PM10,2007/02/13,23,1,16,1
FR10015,PM10,2007/02/14,17,1,11,1
FR10015,PM10,2007/02/15,22,1,13,1
FR10015,PM10,2007/02/16,22,1,13,1
FR10015,PM10,2007/02/17,29,1,18,1
FR10015,PM10,2007/02/18,39,1,21,1
FR10015,PM10,2007/02/19,50,1,21,1
FR10015,PM10,2007/02/20,45,1,18,1
FR10015,PM10,2007/02/21,21,1,8,1
FR10015,PM10,2007/02/22,20,1,10,1
FR10015,PM10,2007/02/23,20,1,10,1
FR10015,PM10,2007/02/24,17,1,10,1
FR10015,PM10,2007/02/25,14,1,8,1
FR10015,PM10,2007/02/26,15,1,11,1
FR10015,PM10,2007/02/27,18,1,12,1
FR10015,PM10,2007/02/28,31,1,23,1
FR10015,PM10,2007/03/01,19,1,13,1
FR10015,PM10,2007/03/02,19,1,14,1
FR10015,PM10,2007/03/03,15,1,14,1
FR10015,PM10,2007/03/04,18,1,12,1
FR10015,PM10,2007/03/05,14,1,11,1
FR10015,PM10,2007/03/06,11,1,8,1
FR10015,PM10,2007/03/07,17,1,12,1
FR10015,PM10,2007/03/08,26,1,22,1
FR10015,PM10,2007/03/09,20,1,17,1
FR10015,PM10,2007/03/10,21,1,17,1
FR10015,PM10,2007/03/11,22,1,14,1
FR10015,PM10,2007/03/12,37,1,21,1
FR10015,PM10,2007/03/13,42,1,21,1
FR10015,PM10,2007/03/14,36,1,22,1
FR10015,PM10,2007/03/15,47,1,23,1
FR10015,PM10,2007/03/16,31,1,14,1
FR10015,PM10,2007/03/17,24,1,17,1
FR10015,PM10,2007/03/18,15,1,11,1
FR10015,PM10,2007/03/19,11,1,11,1
FR10015,PM10,2007/03/20,15,1,16,1
FR10015,PM10,2007/03/21,17,1,17,1
FR10015,PM10,2007/03/22,21,1,15,1
FR10015,PM10,2007/03/23,27,1,18,1
FR10015,PM10,2007/03/24,57,1,41,1
FR10015,PM10,2007/03/25,99,1,75,1
FR10015,PM10,2007/03/26,73,1,48,1
FR10015,PM10,2007/03/27,97,1,63,1
FR10015,PM10,2007/03/28,103,1,54,1
FR10015,PM10,2007/03/29,108,1,38,1
FR10015,PM10,2007/03/30,92,1,35,1
FR10015,PM10,2007/03/31,95,1,45,1
FR10015,PM10,2007/04/01,89,1,53,1
FR10015,PM10,2007/04/02,89,1,52,1
FR10015,PM10,2007/04/03,28,1,23,1
FR10015,PM10,2007/04/04,34,1,25,1
FR10015,PM10,2007/04/05,40,1,19,1
FR10015,PM10,2007/04/06,47,1,20,1
FR10015,PM10,2007/04/07,25,1,15,1
FR10015,PM10,2007/04/08,27,1,12,1
FR10015,PM10,2007/04/09,54,1,22,1
FR10015,PM10,2007/04/10,36,1,16,1
FR10015,PM10,2007/04/11,48,1,29,1
FR10015,PM10,2007/04/12,75,1,36,1
FR10015,PM10,2007/04/13,59,1,24,1
FR10015,PM10,2007/04/14,63,1,27,1
FR10015,PM10,2007/04/15,59,1,25,1
FR10015,PM10,2007/04/16,62,1,27,1
FR10015,PM10,2007/04/17,25,1,15,1
FR10015,PM10,2007/04/18,30,1,15,1
FR10015,PM10,2007/04/19,38,1,19,1
FR10015,PM10,2007/04/20,52,1,34,1
FR10015,PM10,2007/04/21,54,1,34,1
FR10015,PM10,2007/04/22,45,1,23,1
FR10015,PM10,2007/04/23,38,1,18,1
FR10015,PM10,2007/04/24,44,1,23,1
FR10015,PM10,2007/04/25,36,1,26,1
FR10015,PM10,2007/04/26,37,1,25,1
FR10015,PM10,2007/04/27,53,1,32,1
FR10015,PM10,2007/04/28,51,1,30,1
FR10015,PM10,2007/04/29,63,1,31,1
FR10015,PM10,2007/04/30,56,1,37,1
FR10015,PM10,2007/05/01,53,1,32,1
FR10015,PM10,2007/05/02,49,1,35,1
FR10015,PM10,2007/05/03,30,1,21,1
FR10015,PM10,2007/05/04,37,1,27,1
FR10015,PM10,2007/05/05,22,1,17,1
FR10015,PM10,2007/05/06,38,1,23,1
FR10015,PM10,2007/05/07,23,1,16,1
FR10015,PM10,2007/05/08,25,1,18,1
FR10015,PM10,2007/05/09,17,1,12,1
FR10015,PM10,2007/05/10,19,1,13,1
FR10015,PM10,2007/05/11,19,1,12,1
FR10015,PM10,2007/05/12,28,1,20,1
FR10015,PM10,2007/05/13,19,1,12,1
FR10015,PM10,2007/05/14,14,1,10,1
FR10015,PM10,2007/05/15,16,1,9,1
FR10015,PM10,2007/05/16,18,1,11,1
FR10015,PM10,2007/05/17,16,1,10,1
FR10015,PM10,2007/05/18,19,1,10,1
FR10015,PM10,2007/05/19,36,1,23,1
FR10015,PM10,2007/05/20,42,1,25,1
FR10015,PM10,2007/05/21,41,1,29,1
FR10015,PM10,2007/05/22,34,1,20,1
FR10015,PM10,2007/05/23,41,1,25,1
FR10015,PM10,2007/05/24,66,1,31,1
FR10015,PM10,2007/05/25,56,1,23,1
FR10015,PM10,2007/05/26,29,1,19,1
FR10015,PM10,2007/05/27,20,1,12,1
FR10015,PM10,2007/05/28,16,1,10,1
FR10015,PM10,2007/05/29,15,1,10,1
FR10015,PM10,2007/05/30,16,1,14,1
FR10015,PM10,2007/05/31,24,1,17,1
FR10015,PM10,2007/06/01,27,1,16,1
FR10015,PM10,2007/06/02,28,1,18,1
FR10015,PM10,2007/06/03,39,1,24,1
FR10015,PM10,2007/06/04,36,1,23,1
FR10015,PM10,2007/06/05,37,1,26,1
FR10015,PM10,2007/06/06,32,1,21,1
FR10015,PM10,2007/06/07,26,1,17,1
FR10015,PM10,2007/06/08,24,1,13,1
FR10015,PM10,2007/06/09,27,1,16,1
FR10015,PM10,2007/06/10,23,1,15,1
FR10015,PM10,2007/06/11,32,1,21,1
FR10015,PM10,2007/06/12,37,1,24,1
FR10015,PM10,2007/06/13,-999,-1,19,1
FR10015,PM10,2007/06/14,-999,-1,19,1
FR10015,PM10,2007/06/15,-999,-1,11,1
FR10015,PM10,2007/06/16,-999,-1,8,1
FR10015,PM10,2007/06/17,-999,-1,10,1
FR10015,PM10,2007/06/18,-999,-1,10,1
FR10015,PM10,2007/06/19,-999,-1,20,1
FR10015,PM10,2007/06/20,-999,-1,12,1
FR10015,PM10,2007/06/21,-999,-1,12,1
FR10015,PM10,2007/06/22,-999,-1,9,1
FR10015,PM10,2007/06/23,-999,-1,14,1
FR10015,PM10,2007/06/24,14,1,9,1
FR10015,PM10,2007/06/25,12,1,7,1
FR10015,PM10,2007/06/26,13,1,10,1
FR10015,PM10,2007/06/27,18,1,15,1
FR10015,PM10,2007/06/28,15,1,14,1
FR10015,PM10,2007/06/29,13,1,12,1
FR10015,PM10,2007/06/30,-999,-1,13,1
FR10015,PM10,2007/07/01,-999,-1,11,1
FR10015,PM10,2007/07/02,-999,-1,15,1
FR10015,PM10,2007/07/03,-999,-1,9,1
FR10015,PM10,2007/07/04,-999,-1,16,1
FR10015,PM10,2007/07/05,16,1,14,1
FR10015,PM10,2007/07/06,26,1,20,1
FR10015,PM10,2007/07/07,-999,-1,14,1
FR10015,PM10,2007/07/08,-999,-1,12,1
FR10015,PM10,2007/07/09,-999,-1,10,1
FR10015,PM10,2007/07/10,-999,-1,12,1
FR10015,PM10,2007/07/11,17,1,14,1
FR10015,PM10,2007/07/12,-999,-1,14,1
FR10015,PM10,2007/07/13,-999,-1,13,1
FR10015,PM10,2007/07/14,-999,-1,8,1
FR10015,PM10,2007/07/15,-999,-1,13,1
FR10015,PM10,2007/07/16,-999,-1,14,1
FR10015,PM10,2007/07/17,-999,-1,15,1
FR10015,PM10,2007/07/18,-999,-1,14,1
FR10015,PM10,2007/07/19,-999,-1,27,1
FR10015,PM10,2007/07/20,-999,-1,18,1
FR10015,PM10,2007/07/21,-999,-1,10,1
FR10015,PM10,2007/07/22,-999,-1,9,1
FR10015,PM10,2007/07/23,-999,-1,15,1
FR10015,PM10,2007/07/24,-999,-1,19,1
FR10015,PM10,2007/07/25,-999,-1,17,1
FR10015,PM10,2007/07/26,-999,-1,14,1
FR10015,PM10,2007/07/27,-999,-1,17,1
FR10015,PM10,2007/07/28,-999,-1,13,1
FR10015,PM10,2007/07/29,-999,-1,10,1
FR10015,PM10,2007/07/30,-999,-1,11,1
FR10015,PM10,2007/07/31,-999,-1,17,1
FR10015,PM10,2007/08/01,43,1,29,1
FR10015,PM10,2007/08/02,44,1,23,1
FR10015,PM10,2007/08/03,27,1,17,1
FR10015,PM10,2007/08/04,29,1,17,1
FR10015,PM10,2007/08/05,-999,-1,30,1
FR10015,PM10,2007/08/06,-999,-1,17,1
FR10015,PM10,2007/08/07,-999,-1,13,1
FR10015,PM10,2007/08/08,-999,-1,13,1
FR10015,PM10,2007/08/09,-999,-1,9,1
FR10015,PM10,2007/08/10,-999,-1,14,1
FR10015,PM10,2007/08/11,-999,-1,17,1
FR10015,PM10,2007/08/12,30,1,15,1
FR10015,PM10,2007/08/13,-999,-1,10,1
FR10015,PM10,2007/08/14,-999,-1,19,1
FR10015,PM10,2007/08/15,-999,-1,9,1
FR10015,PM10,2007/08/16,-999,-1,12,1
FR10015,PM10,2007/08/17,-999,-1,11,1
FR10015,PM10,2007/08/18,-999,-1,9,1
FR10015,PM10,2007/08/19,-999,-1,9,1
FR10015,PM10,2007/08/20,-999,-1,9,1
FR10015,PM10,2007/08/21,-999,-1,22,1
FR10015,PM10,2007/08/22,-999,-1,33,1
FR10015,PM10,2007/08/23,-999,-1,22,1
FR10015,PM10,2007/08/24,-999,-1,20,1
FR10015,PM10,2007/08/25,-999,-1,19,1
FR10015,PM10,2007/08/26,-999,-1,14,1
FR10015,PM10,2007/08/27,20,1,15,1
FR10015,PM10,2007/08/28,17,1,15,1
FR10015,PM10,2007/08/29,17,1,14,1
FR10015,PM10,2007/08/30,-999,-1,15,1
FR10015,PM10,2007/08/31,-999,-1,13,1
FR10015,PM10,2007/09/01,14,1,11,1
FR10015,PM10,2007/09/02,18,1,13,1
FR10015,PM10,2007/09/03,17,1,14,1
FR10015,PM10,2007/09/04,15,1,14,1
FR10015,PM10,2007/09/05,22,1,17,1
FR10015,PM10,2007/09/06,19,1,14,1
FR10015,PM10,2007/09/07,12,1,9,1
FR10015,PM10,2007/09/08,21,1,13,1
FR10015,PM10,2007/09/09,16,1,11,1
FR10015,PM10,2007/09/10,19,1,15,1
FR10015,PM10,2007/09/11,14,1,12,1
FR10015,PM10,2007/09/12,26,1,21,1
FR10015,PM10,2007/09/13,44,1,28,1
FR10015,PM10,2007/09/14,36,1,22,1
FR10015,PM10,2007/09/15,-999,-1,21,1
FR10015,PM10,2007/09/16,18,1,12,1
FR10015,PM10,2007/09/17,12,1,9,1
FR10015,PM10,2007/09/18,15,1,13,1
FR10015,PM10,2007/09/19,14,1,13,1
FR10015,PM10,2007/09/20,14,1,13,1
FR10015,PM10,2007/09/21,-999,-1,-999,-1
FR10015,PM10,2007/09/22,-999,-1,-999,-1
FR10015,PM10,2007/09/23,-999,-1,-999,-1
FR10015,PM10,2007/09/24,-999,-1,-999,-1
FR10015,PM10,2007/09/25,-999,-1,-999,-1
FR10015,PM10,2007/09/26,-999,-1,12,1
FR10015,PM10,2007/09/27,-999,-1,16,1
FR10015,PM10,2007/09/28,-999,-1,22,1
FR10015,PM10,2007/09/29,20,1,14,1
FR10015,PM10,2007/09/30,19,1,15,1
FR10015,PM10,2007/10/01,31,1,17,1
FR10015,PM10,2007/10/02,56,1,30,1
FR10015,PM10,2007/10/03,38,1,21,1
FR10015,PM10,2007/10/04,21,1,12,1
FR10015,PM10,2007/10/05,23,1,16,1
FR10015,PM10,2007/10/06,40,1,21,1
FR10015,PM10,2007/10/07,52,1,27,1
FR10015,PM10,2007/10/08,29,1,16,1
FR10015,PM10,2007/10/09,36,1,15,1
FR10015,PM10,2007/10/10,27,1,17,1
FR10015,PM10,2007/10/11,50,1,22,1
FR10015,PM10,2007/10/12,29,1,13,1
FR10015,PM10,2007/10/13,35,1,19,1
FR10015,PM10,2007/10/14,41,1,21,1
FR10015,PM10,2007/10/15,40,1,22,1
FR10015,PM10,2007/10/16,30,1,19,1
FR10015,PM10,2007/10/17,22,1,15,1
FR10015,PM10,2007/10/18,13,1,12,1
FR10015,PM10,2007/10/19,12,1,11,1
FR10015,PM10,2007/10/20,27,1,16,1
FR10015,PM10,2007/10/21,38,1,20,1
FR10015,PM10,2007/10/22,37,1,20,1
FR10015,PM10,2007/10/23,41,1,26,1
FR10015,PM10,2007/10/24,37,1,25,1
FR10015,PM10,2007/10/25,55,1,37,1
FR10015,PM10,2007/10/26,69,1,44,1
FR10015,PM10,2007/10/27,58,1,29,1
FR10015,PM10,2007/10/28,42,1,18,1
FR10015,PM10,2007/10/29,16,1,8,1
FR10015,PM10,2007/10/30,13,1,10,1
FR10015,PM10,2007/10/31,21,1,18,1
FR10015,PM10,2007/11/01,25,1,23,1
FR10015,PM10,2007/11/02,27,1,26,1
FR10015,PM10,2007/11/03,29,1,27,1
FR10015,PM10,2007/11/04,20,1,19,1
FR10015,PM10,2007/11/05,25,1,25,1
FR10015,PM10,2007/11/06,24,1,22,1
FR10015,PM10,2007/11/07,22,1,20,1
FR10015,PM10,2007/11/08,18,1,17,1
FR10015,PM10,2007/11/09,17,1,17,1
FR10015,PM10,2007/11/10,18,1,18,1
FR10015,PM10,2007/11/11,16,1,15,1
FR10015,PM10,2007/11/12,16,1,16,1
FR10015,PM10,2007/11/13,16,1,15,1
FR10015,PM10,2007/11/14,15,1,15,1
FR10015,PM10,2007/11/15,26,1,27,1
FR10015,PM10,2007/11/16,28,1,28,1
FR10015,PM10,2007/11/17,30,1,30,1
FR10015,PM10,2007/11/18,35,1,35,1
FR10015,PM10,2007/11/19,27,1,-999,-1
FR10015,PM10,2007/11/20,28,1,16,1
FR10015,PM10,2007/11/21,20,1,13,1
FR10015,PM10,2007/11/22,20,1,12,1
FR10015,PM10,2007/11/23,17,1,15,1
FR10015,PM10,2007/11/24,17,1,13,1
FR10015,PM10,2007/11/25,16,1,13,1
FR10015,PM10,2007/11/26,18,1,15,1
FR10015,PM10,2007/11/27,31,1,18,1
FR10015,PM10,2007/11/28,26,1,11,1
FR10015,PM10,2007/11/29,16,1,10,1
FR10015,PM10,2007/11/30,18,1,11,1
FR10015,PM10,2007/12/01,13,1,11,1
FR10015,PM10,2007/12/02,20,1,14,1
FR10015,PM10,2007/12/03,14,1,14,1
FR10015,PM10,2007/12/04,24,1,16,1
FR10015,PM10,2007/12/05,-999,-1,14,1
FR10015,PM10,2007/12/06,-999,-1,16,1
FR10015,PM10,2007/12/07,-999,-1,13,1
FR10015,PM10,2007/12/08,-999,-1,12,1
FR10015,PM10,2007/12/09,14,1,13,1
FR10015,PM10,2007/12/10,16,1,17,1
FR10015,PM10,2007/12/11,21,1,18,1
FR10015,PM10,2007/12/12,27,1,21,1
FR10015,PM10,2007/12/13,57,1,35,1
FR10015,PM10,2007/12/14,40,1,22,1
FR10015,PM10,2007/12/15,34,1,17,1
FR10015,PM10,2007/12/16,34,1,19,1
FR10015,PM10,2007/12/17,42,1,25,1
FR10015,PM10,2007/12/18,-999,-1,-999,-1
FR10015,PM10,2007/12/19,-999,-1,-999,-1
FR10015,PM10,2007/12/20,117,1,62,1
FR10015,PM10,2007/12/21,77,1,46,1
FR10015,PM10,2007/12/22,80,1,47,1
FR10015,PM10,2007/12/23,76,1,38,1
FR10015,PM10,2007/12/24,45,1,19,1
FR10015,PM10,2007/12/25,35,1,16,1
FR10015,PM10,2007/12/26,20,1,10,1
FR10015,PM10,2007/12/27,22,1,11,1
FR10015,PM10,2007/12/28,15,1,5,1
FR10015,PM10,2007/12/29,20,1,13,1
FR10015,PM10,2007/12/30,21,1,15,1
FR10015,PM10,2007/12/31,31,1,17,1
FR10016,PM10,2007/01/01,-999,-1,-999,-1
FR10016,PM10,2007/01/02,-999,-1,-999,-1
FR10016,PM10,2007/01/03,-999,-1,-999,-1
FR10016,PM10,2007/01/04,-999,-1,-999,-1
FR10016,PM10,2007/01/05,-999,-1,-999,-1
FR10016,PM10,2007/01/06,-999,-1,-999,-1
FR10016,PM10,2007/01/07,-999,-1,-999,-1
FR10016,PM10,2007/01/08,-999,-1,-999,-1
FR10016,PM10,2007/01/09,-999,-1,-999,-1
FR10016,PM10,2007/01/10,-999,-1,-999,-1
FR10016,PM10,2007/01/11,-999,-1,-999,-1
FR10016,PM10,2007/01/12,-999,-1,-999,-1
FR10016,PM10,2007/01/13,-999,-1,-999,-1
FR10016,PM10,2007/01/14,-999,-1,-999,-1
FR10016,PM10,2007/01/15,-999,-1,-999,-1
FR10016,PM10,2007/01/16,-999,-1,-999,-1
FR10016,PM10,2007/01/17,-999,-1,-999,-1
FR10016,PM10,2007/01/18,-999,-1,-999,-1
FR10016,PM10,2007/01/19,-999,-1,-999,-1
FR10016,PM10,2007/01/20,-999,-1,-999,-1
FR10016,PM10,2007/01/21,-999,-1,-999,-1
FR10016,PM10,2007/01/22,-999,-1,-999,-1
FR10016,PM10,2007/01/23,-999,-1,-999,-1
FR10016,PM10,2007/01/24,-999,-1,-999,-1
FR10016,PM10,2007/01/25,-999,-1,-999,-1
FR10016,PM10,2007/01/26,-999,-1,-999,-1
FR10016,PM10,2007/01/27,-999,-1,-999,-1
FR10016,PM10,2007/01/28,-999,-1,-999,-1
FR10016,PM10,2007/01/29,-999,-1,-999,-1
FR10016,PM10,2007/01/30,-999,-1,-999,-1
FR10016,PM10,2007/01/31,-999,-1,-999,-1
FR10016,PM10,2007/02/01,-999,-1,-999,-1
FR10016,PM10,2007/02/02,-999,-1,-999,-1
FR10016,PM10,2007/02/03,-999,-1,-999,-1
FR10016,PM10,2007/02/04,-999,-1,-999,-1
FR10016,PM10,2007/02/05,-999,-1,-999,-1
FR10016,PM10,2007/02/06,-999,-1,-999,-1
FR10016,PM10,2007/02/07,-999,-1,-999,-1
FR10016,PM10,2007/02/08,-999,-1,-999,-1
FR10016,PM10,2007/02/09,-999,-1,-999,-1
FR10016,PM10,2007/02/10,-999,-1,-999,-1
FR10016,PM10,2007/02/11,-999,-1,-999,-1
FR10016,PM10,2007/02/12,-999,-1,-999,-1
FR10016,PM10,2007/02/13,-999,-1,-999,-1
FR10016,PM10,2007/02/14,-999,-1,-999,-1
FR10016,PM10,2007/02/15,-999,-1,-999,-1
FR10016,PM10,2007/02/16,-999,-1,-999,-1
FR10016,PM10,2007/02/17,-999,-1,-999,-1
FR10016,PM10,2007/02/18,-999,-1,-999,-1
FR10016,PM10,2007/02/19,-999,-1,-999,-1
FR10016,PM10,2007/02/20,-999,-1,-999,-1
FR10016,PM10,2007/02/21,-999,-1,-999,-1
FR10016,PM10,2007/02/22,-999,-1,-999,-1
FR10016,PM10,2007/02/23,-999,-1,-999,-1
FR10016,PM10,2007/02/24,-999,-1,-999,-1
FR10016,PM10,2007/02/25,-999,-1,-999,-1
FR10016,PM10,2007/02/26,-999,-1,-999,-1
FR10016,PM10,2007/02/27,-999,-1,-999,-1
FR10016,PM10,2007/02/28,-999,-1,-999,-1
FR10016,PM10,2007/03/01,-999,-1,-999,-1
FR10016,PM10,2007/03/02,-999,-1,-999,-1
FR10016,PM10,2007/03/03,-999,-1,-999,-1
FR10016,PM10,2007/03/04,-999,-1,-999,-1
FR10016,PM10,2007/03/05,-999,-1,-999,-1
FR10016,PM10,2007/03/06,-999,-1,-999,-1
FR10016,PM10,2007/03/07,-999,-1,-999,-1
FR10016,PM10,2007/03/08,-999,-1,-999,-1
FR10016,PM10,2007/03/09,-999,-1,-999,-1
FR10016,PM10,2007/03/10,-999,-1,-999,-1
FR10016,PM10,2007/03/11,-999,-1,-999,-1
FR10016,PM10,2007/03/12,-999,-1,-999,-1
FR10016,PM10,2007/03/13,-999,-1,-999,-1
FR10016,PM10,2007/03/14,-999,-1,-999,-1
FR10016,PM10,2007/03/15,-999,-1,-999,-1
FR10016,PM10,2007/03/16,-999,-1,-999,-1
FR10016,PM10,2007/03/17,-999,-1,-999,-1
FR10016,PM10,2007/03/18,-999,-1,-999,-1
FR10016,PM10,2007/03/19,-999,-1,-999,-1
FR10016,PM10,2007/03/20,-999,-1,-999,-1
FR10016,PM10,2007/03/21,-999,-1,-999,-1
FR10016,PM10,2007/03/22,-999,-1,-999,-1
FR10016,PM10,2007/03/23,-999,-1,-999,-1
FR10016,PM10,2007/03/24,-999,-1,-999,-1
FR10016,PM10,2007/03/25,-999,-1,-999,-1
FR10016,PM10,2007/03/26,-999,-1,-999,-1
FR10016,PM10,2007/03/27,-999,-1,-999,-1
FR10016,PM10,2007/03/28,-999,-1,-999,-1
FR10016,PM10,2007/03/29,-999,-1,-999,-1
FR10016,PM10,2007/03/30,-999,-1,-999,-1
FR10016,PM10,2007/03/31,-999,-1,-999,-1
FR10016,PM10,2007/04/01,-999,-1,-999,-1
FR10016,PM10,2007/04/02,-999,-1,-999,-1
FR10016,PM10,2007/04/03,-999,-1,-999,-1
FR10016,PM10,2007/04/04,-999,-1,-999,-1
FR10016,PM10,2007/04/05,-999,-1,-999,-1
FR10016,PM10,2007/04/06,-999,-1,-999,-1
FR10016,PM10,2007/04/07,-999,-1,-999,-1
FR10016,PM10,2007/04/08,-999,-1,-999,-1
FR10016,PM10,2007/04/09,-999,-1,-999,-1
FR10016,PM10,2007/04/10,-999,-1,-999,-1
FR10016,PM10,2007/04/11,-999,-1,-999,-1
FR10016,PM10,2007/04/12,-999,-1,-999,-1
FR10016,PM10,2007/04/13,-999,-1,-999,-1
FR10016,PM10,2007/04/14,-999,-1,-999,-1
FR10016,PM10,2007/04/15,-999,-1,-999,-1
FR10016,PM10,2007/04/16,-999,-1,-999,-1
FR10016,PM10,2007/04/17,-999,-1,-999,-1
FR10016,PM10,2007/04/18,-999,-1,-999,-1
FR10016,PM10,2007/04/19,-999,-1,-999,-1
FR10016,PM10,2007/04/20,-999,-1,-999,-1
FR10016,PM10,2007/04/21,-999,-1,-999,-1
FR10016,PM10,2007/04/22,-999,-1,-999,-1
FR10016,PM10,2007/04/23,-999,-1,-999,-1
FR10016,PM10,2007/04/24,-999,-1,-999,-1
FR10016,PM10,2007/04/25,-999,-1,-999,-1
FR10016,PM10,2007/04/26,-999,-1,-999,-1
FR10016,PM10,2007/04/27,-999,-1,-999,-1
FR10016,PM10,2007/04/28,-999,-1,-999,-1
FR10016,PM10,2007/04/29,-999,-1,-999,-1
FR10016,PM10,2007/04/30,-999,-1,-999,-1
FR10016,PM10,2007/05/01,-999,-1,-999,-1
FR10016,PM10,2007/05/02,-999,-1,-999,-1
FR10016,PM10,2007/05/03,-999,-1,-999,-1
FR10016,PM10,2007/05/04,-999,-1,-999,-1
FR10016,PM10,2007/05/05,-999,-1,-999,-1
FR10016,PM10,2007/05/06,-999,-1,-999,-1
FR10016,PM10,2007/05/07,-999,-1,-999,-1
FR10016,PM10,2007/05/08,-999,-1,-999,-1
FR10016,PM10,2007/05/09,-999,-1,-999,-1
FR10016,PM10,2007/05/10,-999,-1,-999,-1
FR10016,PM10,2007/05/11,-999,-1,-999,-1
FR10016,PM10,2007/05/12,-999,-1,-999,-1
FR10016,PM10,2007/05/13,-999,-1,-999,-1
FR10016,PM10,2007/05/14,-999,-1,-999,-1
FR10016,PM10,2007/05/15,-999,-1,-999,-1
FR10016,PM10,2007/05/16,-999,-1,-999,-1
FR10016,PM10,2007/05/17,-999,-1,-999,-1
FR10016,PM10,2007/05/18,-999,-1,-999,-1
FR10016,PM10,2007/05/19,-999,-1,-999,-1
FR10016,PM10,2007/05/20,-999,-1,-999,-1
FR10016,PM10,2007/05/21,-999,-1,-999,-1
FR10016,PM10,2007/05/22,-999,-1,-999,-1
FR10016,PM10,2007/05/23,-999,-1,-999,-1
FR10016,PM10,2007/05/24,-999,-1,-999,-1
FR10016,PM10,2007/05/25,-999,-1,-999,-1
FR10016,PM10,2007/05/26,-999,-1,-999,-1
FR10016,PM10,2007/05/27,-999,-1,-999,-1
FR10016,PM10,2007/05/28,-999,-1,-999,-1
FR10016,PM10,2007/05/29,-999,-1,-999,-1
FR10016,PM10,2007/05/30,-999,-1,-999,-1
FR10016,PM10,2007/05/31,-999,-1,-999,-1
FR10016,PM10,2007/06/01,-999,-1,-999,-1
FR10016,PM10,2007/06/02,-999,-1,-999,-1
FR10016,PM10,2007/06/03,-999,-1,-999,-1
FR10016,PM10,2007/06/04,-999,-1,-999,-1
FR10016,PM10,2007/06/05,-999,-1,-999,-1
FR10016,PM10,2007/06/06,-999,-1,-999,-1
FR10016,PM10,2007/06/07,-999,-1,-999,-1
FR10016,PM10,2007/06/08,-999,-1,-999,-1
FR10016,PM10,2007/06/09,-999,-1,-999,-1
FR10016,PM10,2007/06/10,-999,-1,-999,-1
FR10016,PM10,2007/06/11,-999,-1,-999,-1
FR10016,PM10,2007/06/12,-999,-1,-999,-1
