station,pollutant,date,day_mean,validity
FR18008,O3,2003/03/09,-999,-1
FR18008,O3,2003/03/10,-999,-1
FR18008,O3,2003/03/11,-999,-1
FR18008,O3,2003/03/12,58,1
FR18008,O3,2003/03/13,53,1
FR18008,O3,2003/03/14,53,1
FR18008,O3,2003/03/15,66,1
FR18008,O3,2003/03/16,63,1
FR18008,O3,2003/03/17,43,1
FR18008,O3,2003/03/18,39,1
FR18008,O3,2003/03/19,31,1
FR18008,O3,2003/03/20,34,1
FR18008,O3,2003/03/21,20,1
FR18008,O3,2003/03/22,49,1
FR18008,O3,2003/03/23,73,1
FR18008,O3,2003/03/24,64,1
FR18008,O3,2003/03/25,50,1
FR18008,O3,2003/03/26,54,1
FR18008,O3,2003/03/27,67,1
FR18008,O3,2003/03/28,59,1
FR18008,O3,2003/03/29,47,1
FR18008,O3,2003/03/30,44,1
FR18008,O3,2003/03/31,63,1
FR18008,O3,2003/04/01,57,1
FR18008,O3,2003/04/02,68,1
FR18008,O3,2003/04/03,71,1
FR18008,O3,2003/04/04,50,1
FR18008,O3,2003/04/05,71,1
FR18008,O3,2003/04/06,75,1
FR18008,O3,2003/04/07,57,1
FR18008,O3,2003/04/08,48,1
FR18008,O3,2003/04/09,49,1
FR18008,O3,2003/04/10,47,1
FR18008,O3,2003/04/11,47,1
FR18008,O3,2003/04/12,59,1
FR18008,O3,2003/04/13,71,1
FR18008,O3,2003/04/14,87,1
FR18008,O3,2003/04/15,98,1
FR18008,O3,2003/04/16,93,1
FR18008,O3,2003/04/17,105,1
FR18008,O3,2003/04/18,96,1
FR18008,O3,2003/04/19,71,1
FR18008,O3,2003/04/20,69,1
FR18008,O3,2003/04/21,87,1
FR18008,O3,2003/04/22,72,1
FR18008,O3,2003/04/23,81,1
FR18008,O3,2003/04/24,88,1
FR18008,O3,2003/04/25,67,1
FR18008,O3,2003/04/26,56,1
FR18008,O3,2003/04/27,79,1
FR18008,O3,2003/04/28,75,1
FR18008,O3,2003/04/29,84,1
FR18008,O3,2003/04/30,57,1
FR18008,O3,2003/05/01,81,1
FR18008,O3,2003/05/02,74,1
FR18008,O3,2003/05/03,88,1
FR18008,O3,2003/05/04,86,1
FR18008,O3,2003/05/05,65,1
FR18008,O3,2003/05/06,49,1
FR18008,O3,2003/05/07,58,1
FR18008,O3,2003/05/08,62,1
FR18008,O3,2003/05/09,43,1
FR18008,O3,2003/05/10,67,1
FR18008,O3,2003/05/11,74,1
FR18008,O3,2003/05/12,83,1
FR18008,O3,2003/05/13,79,1
FR18008,O3,2003/05/14,77,1
FR18008,O3,2003/05/15,59,1
FR18008,O3,2003/05/16,75,1
FR18008,O3,2003/05/17,73,1
FR18008,O3,2003/05/18,68,1
FR18008,O3,2003/05/19,59,1
FR18008,O3,2003/05/20,88,1
FR18008,O3,2003/05/21,74,1
FR18008,O3,2003/05/22,39,1
FR18008,O3,2003/05/23,52,1
FR18008,O3,2003/05/24,57,1
FR18008,O3,2003/05/25,75,1
FR18008,O3,2003/05/26,62,1
FR18008,O3,2003/05/27,73,1
FR18008,O3,2003/05/28,78,1
FR18008,O3,2003/05/29,92,1
FR18008,O3,2003/05/30,108,1
FR18008,O3,2003/05/31,92,1
FR18008,O3,2003/06/01,95,1
FR18008,O3,2003/06/02,55,1
FR18008,O3,2003/06/03,48,1
FR18008,O3,2003/06/04,71,1
FR18008,O3,2003/06/05,71,1
FR18008,O3,2003/06/06,75,1
FR18008,O3,2003/06/07,90,1
FR18008,O3,2003/06/08,63,1
FR18008,O3,2003/06/09,72,1
FR18008,O3,2003/06/10,64,1
FR18008,O3,2003/06/11,67,1
FR18008,O3,2003/06/12,69,1
FR18008,O3,2003/06/13,82,1
FR18008,O3,2003/06/14,62,1
FR18008,O3,2003/06/15,92,1
FR18008,O3,2003/06/16,99,1
FR18008,O3,2003/06/17,89,1
FR18008,O3,2003/06/18,69,1
FR18008,O3,2003/06/19,37,1
FR18008,O3,2003/06/20,65,1
FR18008,O3,2003/06/21,81,1
FR18008,O3,2003/06/22,89,1
FR18008,O3,2003/06/23,75,1
FR18008,O3,2003/06/24,76,1
FR18008,O3,2003/06/25,68,1
FR18008,O3,2003/06/26,92,1
FR18008,O3,2003/06/27,73,1
FR18008,O3,2003/06/28,67,1
FR18008,O3,2003/06/29,86,1
FR18008,O3,2003/06/30,81,1
FR18008,O3,2003/07/01,58,1
FR18008,O3,2003/07/02,58,1
FR18008,O3,2003/07/03,61,1
FR18008,O3,2003/07/04,55,1
FR18008,O3,2003/07/05,59,1
FR18008,O3,2003/07/06,64,1
FR18008,O3,2003/07/07,73,1
FR18008,O3,2003/07/08,69,1
FR18008,O3,2003/07/09,67,1
FR18008,O3,2003/07/10,77,1
FR18008,O3,2003/07/11,69,1
FR18008,O3,2003/07/12,75,1
FR18008,O3,2003/07/13,93,1
FR18008,O3,2003/07/14,96,1
FR18008,O3,2003/07/15,113,1
FR18008,O3,2003/07/16,102,1
FR18008,O3,2003/07/17,59,1
FR18008,O3,2003/07/18,70,1
FR18008,O3,2003/07/19,93,1
FR18008,O3,2003/07/20,71,1
FR18008,O3,2003/07/21,69,1
FR18008,O3,2003/07/22,76,1
FR18008,O3,2003/07/23,81,1
FR18008,O3,2003/07/24,53,1
FR18008,O3,2003/07/25,59,1
FR18008,O3,2003/07/26,48,1
FR18008,O3,2003/07/27,62,1
FR18008,O3,2003/07/28,62,1
FR18008,O3,2003/07/29,70,1
FR18008,O3,2003/07/30,49,1
FR18008,O3,2003/07/31,64,1
FR18008,O3,2003/08/01,79,1
FR18008,O3,2003/08/02,74,1
FR18008,O3,2003/08/03,89,1
FR18008,O3,2003/08/04,106,1
FR18008,O3,2003/08/05,121,1
FR18008,O3,2003/08/06,111,1
FR18008,O3,2003/08/07,125,1
FR18008,O3,2003/08/08,120,1
FR18008,O3,2003/08/09,105,1
FR18008,O3,2003/08/10,95,1
FR18008,O3,2003/08/11,115,1
FR18008,O3,2003/08/12,126,1
FR18008,O3,2003/08/13,112,1
FR18008,O3,2003/08/14,71,1
FR18008,O3,2003/08/15,67,1
FR18008,O3,2003/08/16,80,1
FR18008,O3,2003/08/17,83,1
FR18008,O3,2003/08/18,63,1
FR18008,O3,2003/08/19,68,1
FR18008,O3,2003/08/20,71,1
FR18008,O3,2003/08/21,68,1
FR18008,O3,2003/08/22,45,1
FR18008,O3,2003/08/23,36,1
FR18008,O3,2003/08/24,63,1
FR18008,O3,2003/08/25,53,1
FR18008,O3,2003/08/26,68,1
FR18008,O3,2003/08/27,62,1
FR18008,O3,2003/08/28,57,1
FR18008,O3,2003/08/29,39,1
FR18008,O3,2003/08/30,58,1
FR18008,O3,2003/08/31,55,1
FR18008,O3,2003/09/01,39,1
FR18008,O3,2003/09/02,38,1
FR18008,O3,2003/09/03,51,1
FR18008,O3,2003/09/04,68,1
FR18008,O3,2003/09/05,65,1
FR18008,O3,2003/09/06,64,1
FR18008,O3,2003/09/07,42,1
FR18008,O3,2003/09/08,48,1
FR18008,O3,2003/09/09,60,1
FR18008,O3,2003/09/10,44,1
FR18008,O3,2003/09/11,52,1
FR18008,O3,2003/09/12,25,1
FR18008,O3,2003/09/13,36,1
FR18008,O3,2003/09/14,50,1
FR18008,O3,2003/09/15,54,1
FR18008,O3,2003/09/16,61,1
FR18008,O3,2003/09/17,66,1
FR18008,O3,2003/09/18,91,1
FR18008,O3,2003/09/19,78,1
FR18008,O3,2003/09/20,68,1
FR18008,O3,2003/09/21,69,1
FR18008,O3,2003/09/22,65,1
FR18008,O3,2003/09/23,42,1
FR18008,O3,2003/09/24,36,1
FR18008,O3,2003/09/25,37,1
FR18008,O3,2003/09/26,38,1
FR18008,O3,2003/09/27,44,1
FR18008,O3,2003/09/28,52,1
FR18008,O3,2003/09/29,39,1
FR18008,O3,2003/09/30,51,1
FR18008,O3,2003/10/01,24,1
FR18008,O3,2003/10/02,23,1
FR18008,O3,2003/10/03,37,1
FR18008,O3,2003/10/04,50,1
FR18008,O3,2003/10/05,57,1
FR18008,O3,2003/10/06,45,1
FR18008,O3,2003/10/07,59,1
FR18008,O3,2003/10/08,34,1
FR18008,O3,2003/10/09,53,1
FR18008,O3,2003/10/10,39,1
FR18008,O3,2003/10/11,33,1
FR18008,O3,2003/10/12,50,1
FR18008,O3,2003/10/13,38,1
FR18008,O3,2003/10/14,37,1
FR18008,O3,2003/10/15,35,1
FR18008,O3,2003/10/16,28,1
FR18008,O3,2003/10/17,31,1
FR18008,O3,2003/10/18,27,1
FR18008,O3,2003/10/19,32,1
FR18008,O3,2003/10/20,26,1
FR18008,O3,2003/10/21,17,1
FR18008,O3,2003/10/22,23,1
FR18008,O3,2003/10/23,26,1
FR18008,O3,2003/10/24,21,1
FR18008,O3,2003/10/25,30,1
FR18008,O3,2003/10/26,30,1
FR18008,O3,2003/10/27,24,1
FR18008,O3,2003/10/28,12,1
FR18008,O3,2003/10/29,17,1
FR18008,O3,2003/10/30,37,1
FR18008,O3,2003/10/31,39,1
FR18008,O3,2003/11/01,27,1
FR18008,O3,2003/11/02,40,1
FR18008,O3,2003/11/03,57,1
FR18008,O3,2003/11/04,24,1
FR18008,O3,2003/11/05,31,1
FR18008,O3,2003/11/06,11,1
FR18008,O3,2003/11/07,21,1
FR18008,O3,2003/11/08,19,1
FR18008,O3,2003/11/09,26,1
FR18008,O3,2003/11/10,15,1
FR18008,O3,2003/11/11,9,1
FR18008,O3,2003/11/12,9,1
FR18008,O3,2003/11/13,15,1
FR18008,O3,2003/11/14,16,1
FR18008,O3,2003/11/15,29,1
FR18008,O3,2003/11/16,42,1
FR18008,O3,2003/11/17,-999,-1
FR18008,O3,2003/11/18,28,1
FR18008,O3,2003/11/19,15,1
FR18008,O3,2003/11/20,17,1
FR18008,O3,2003/11/21,8,1
FR18008,O3,2003/11/22,29,1
FR18008,O3,2003/11/23,42,1
FR18008,O3,2003/11/24,14,1
FR18008,O3,2003/11/25,6,1
FR18008,O3,2003/11/26,41,1
FR18008,O3,2003/11/27,26,1
FR18008,O3,2003/11/28,19,1
FR18008,O3,2003/11/29,34,1
FR18008,O3,2003/11/30,29,1
FR18008,O3,2003/12/01,42,1
FR18008,O3,2003/12/02,15,1
FR18008,O3,2003/12/03,3,1
FR18008,O3,2003/12/04,3,1
FR18008,O3,2003/12/05,6,1
FR18008,O3,2003/12/06,21,1
FR18008,O3,2003/12/07,28,1
FR18008,O3,2003/12/08,20,1
FR18008,O3,2003/12/09,8,1
FR18008,O3,2003/12/10,5,1
FR18008,O3,2003/12/11,10,1
FR18008,O3,2003/12/12,7,1
FR18008,O3,2003/12/13,52,1
FR18008,O3,2003/12/14,66,1
FR18008,O3,2003/12/15,46,1
FR18008,O3,2003/12/16,12,1
FR18008,O3,2003/12/17,11,1
FR18008,O3,2003/12/18,18,1
FR18008,O3,2003/12/19,4,1
FR18008,O3,2003/12/20,32,1
FR18008,O3,2003/12/21,61,1
FR18008,O3,2003/12/22,48,1
FR18008,O3,2003/12/23,7,1
FR18008,O3,2003/12/24,9,1
FR18008,O3,2003/12/25,42,1
FR18008,O3,2003/12/26,37,1
FR18008,O3,2003/12/27,62,1
FR18008,O3,2003/12/28,56,1
FR18008,O3,2003/12/29,42,1
FR18008,O3,2003/12/30,19,1
FR18008,O3,2003/12/31,11,1
FR18010,O3,2003/01/01,46,1
FR18010,O3,2003/01/02,73,1
FR18010,O3,2003/01/03,55,1
FR18010,O3,2003/01/04,38,1
FR18010,O3,2003/01/05,37,1
FR18010,O3,2003/01/06,44,1
FR18010,O3,2003/01/07,29,1
FR18010,O3,2003/01/08,30,1
FR18010,O3,2003/01/09,12,1
FR18010,O3,2003/01/10,11,1
FR18010,O3,2003/01/11,16,1
FR18010,O3,2003/01/12,10,1
FR18010,O3,2003/01/13,25,1
FR18010,O3,2003/01/14,22,1
FR18010,O3,2003/01/15,22,1
FR18010,O3,2003/01/16,32,1
FR18010,O3,2003/01/17,49,1
FR18010,O3,2003/01/18,44,1
FR18010,O3,2003/01/19,54,1
FR18010,O3,2003/01/20,67,1
FR18010,O3,2003/01/21,66,1
FR18010,O3,2003/01/22,55,1
FR18010,O3,2003/01/23,44,1
FR18010,O3,2003/01/24,30,1
FR18010,O3,2003/01/25,23,1
FR18010,O3,2003/01/26,21,1
FR18010,O3,2003/01/27,26,1
FR18010,O3,2003/01/28,71,1
FR18010,O3,2003/01/29,69,1
FR18010,O3,2003/01/30,52,1
FR18010,O3,2003/01/31,48,1
FR18010,O3,2003/02/01,34,1
FR18010,O3,2003/02/02,49,1
FR18010,O3,2003/02/03,65,1
FR18010,O3,2003/02/04,-999,-1
FR18010,O3,2003/02/05,-999,-1
FR18010,O3,2003/02/06,-999,-1
FR18010,O3,2003/02/07,-999,-1
FR18010,O3,2003/02/08,16,1
FR18010,O3,2003/02/09,39,1
FR18010,O3,2003/02/10,24,1
FR18010,O3,2003/02/11,16,1
FR18010,O3,2003/02/12,22,1
FR18010,O3,2003/02/13,38,1
FR18010,O3,2003/02/14,29,1
FR18010,O3,2003/02/15,14,1
FR18010,O3,2003/02/16,38,1
FR18010,O3,2003/02/17,36,1
FR18010,O3,2003/02/18,44,1
FR18010,O3,2003/02/19,47,1
FR18010,O3,2003/02/20,35,1
FR18010,O3,2003/02/21,19,1
FR18010,O3,2003/02/22,39,1
FR18010,O3,2003/02/23,62,1
FR18010,O3,2003/02/24,71,1
FR18010,O3,2003/02/25,71,1
FR18010,O3,2003/02/26,66,1
FR18010,O3,2003/02/27,67,1
FR18010,O3,2003/02/28,50,1
FR18010,O3,2003/03/01,42,1
FR18010,O3,2003/03/02,67,1
FR18010,O3,2003/03/03,51,1
FR18010,O3,2003/03/04,41,1
FR18010,O3,2003/03/05,43,1
FR18010,O3,2003/03/06,50,1
FR18010,O3,2003/03/07,49,1
FR18010,O3,2003/03/08,74,1
FR18010,O3,2003/03/09,61,1
FR18010,O3,2003/03/10,44,1
FR18010,O3,2003/03/11,64,1
FR18010,O3,2003/03/12,64,1
FR18010,O3,2003/03/13,54,1
FR18010,O3,2003/03/14,57,1
FR18010,O3,2003/03/15,66,1
FR18010,O3,2003/03/16,63,1
FR18010,O3,2003/03/17,41,1
FR18010,O3,2003/03/18,42,1
FR18010,O3,2003/03/19,31,1
FR18010,O3,2003/03/20,33,1
FR18010,O3,2003/03/21,23,1
FR18010,O3,2003/03/22,51,1
FR18010,O3,2003/03/23,75,1
FR18010,O3,2003/03/24,71,1
FR18010,O3,2003/03/25,48,1
FR18010,O3,2003/03/26,47,1
FR18010,O3,2003/03/27,58,1
FR18010,O3,2003/03/28,42,1
FR18010,O3,2003/03/29,34,1
FR18010,O3,2003/03/30,46,1
FR18010,O3,2003/03/31,56,1
FR18010,O3,2003/04/01,59,1
FR18010,O3,2003/04/02,70,1
FR18010,O3,2003/04/03,71,1
FR18010,O3,2003/04/04,43,1
FR18010,O3,2003/04/05,71,1
FR18010,O3,2003/04/06,76,1
FR18010,O3,2003/04/07,60,1
FR18010,O3,2003/04/08,49,1
FR18010,O3,2003/04/09,55,1
FR18010,O3,2003/04/10,47,1
FR18010,O3,2003/04/11,50,1
FR18010,O3,2003/04/12,58,1
FR18010,O3,2003/04/13,71,1
FR18010,O3,2003/04/14,98,1
FR18010,O3,2003/04/15,102,1
FR18010,O3,2003/04/16,73,1
FR18010,O3,2003/04/17,87,1
FR18010,O3,2003/04/18,89,1
FR18010,O3,2003/04/19,83,1
FR18010,O3,2003/04/20,61,1
FR18010,O3,2003/04/21,86,1
FR18010,O3,2003/04/22,65,1
FR18010,O3,2003/04/23,75,1
FR18010,O3,2003/04/24,81,1
FR18010,O3,2003/04/25,56,1
FR18010,O3,2003/04/26,54,1
FR18010,O3,2003/04/27,72,1
FR18010,O3,2003/04/28,77,1
FR18010,O3,2003/04/29,79,1
FR18010,O3,2003/04/30,55,1
FR18010,O3,2003/05/01,75,1
FR18010,O3,2003/05/02,80,1
FR18010,O3,2003/05/03,84,1
FR18010,O3,2003/05/04,82,1
FR18010,O3,2003/05/05,62,1
FR18010,O3,2003/05/06,42,1
FR18010,O3,2003/05/07,48,1
FR18010,O3,2003/05/08,59,1
FR18010,O3,2003/05/09,36,1
FR18010,O3,2003/05/10,58,1
FR18010,O3,2003/05/11,64,1
FR18010,O3,2003/05/12,72,1
FR18010,O3,2003/05/13,67,1
FR18010,O3,2003/05/14,71,1
FR18010,O3,2003/05/15,57,1
FR18010,O3,2003/05/16,63,1
FR18010,O3,2003/05/17,68,1
FR18010,O3,2003/05/18,61,1
FR18010,O3,2003/05/19,49,1
FR18010,O3,2003/05/20,87,1
FR18010,O3,2003/05/21,75,1
FR18010,O3,2003/05/22,34,1
FR18010,O3,2003/05/23,45,1
FR18010,O3,2003/05/24,55,1
FR18010,O3,2003/05/25,66,1
FR18010,O3,2003/05/26,57,1
FR18010,O3,2003/05/27,69,1
FR18010,O3,2003/05/28,69,1
FR18010,O3,2003/05/29,68,1
FR18010,O3,2003/05/30,82,1
FR18010,O3,2003/05/31,72,1
FR18010,O3,2003/06/01,72,1
FR18010,O3,2003/06/02,44,1
FR18010,O3,2003/06/03,34,1
FR18010,O3,2003/06/04,59,1
FR18010,O3,2003/06/05,54,1
FR18010,O3,2003/06/06,62,1
FR18010,O3,2003/06/07,70,1
FR18010,O3,2003/06/08,47,1
FR18010,O3,2003/06/09,53,1
FR18010,O3,2003/06/10,45,1
FR18010,O3,2003/06/11,58,1
FR18010,O3,2003/06/12,59,1
FR18010,O3,2003/06/13,72,1
FR18010,O3,2003/06/14,49,1
FR18010,O3,2003/06/15,69,1
FR18010,O3,2003/06/16,65,1
FR18010,O3,2003/06/17,62,1
FR18010,O3,2003/06/18,67,1
FR18010,O3,2003/06/19,34,1
FR18010,O3,2003/06/20,63,1
FR18010,O3,2003/06/21,60,1
FR18010,O3,2003/06/22,60,1
FR18010,O3,2003/06/23,69,1
FR18010,O3,2003/06/24,61,1
FR18010,O3,2003/06/25,56,1
FR18010,O3,2003/06/26,84,1
FR18010,O3,2003/06/27,72,1
FR18010,O3,2003/06/28,60,1
FR18010,O3,2003/06/29,67,1
FR18010,O3,2003/06/30,74,1
FR18010,O3,2003/07/01,53,1
FR18010,O3,2003/07/02,47,1
FR18010,O3,2003/07/03,57,1
FR18010,O3,2003/07/04,50,1
FR18010,O3,2003/07/05,44,1
FR18010,O3,2003/07/06,51,1
FR18010,O3,2003/07/07,61,1
FR18010,O3,2003/07/08,59,1
FR18010,O3,2003/07/09,58,1
FR18010,O3,2003/07/10,61,1
FR18010,O3,2003/07/11,66,1
FR18010,O3,2003/07/12,67,1
FR18010,O3,2003/07/13,82,1
FR18010,O3,2003/07/14,82,1
FR18010,O3,2003/07/15,91,1
FR18010,O3,2003/07/16,81,1
FR18010,O3,2003/07/17,56,1
FR18010,O3,2003/07/18,61,1
FR18010,O3,2003/07/19,68,1
FR18010,O3,2003/07/20,61,1
FR18010,O3,2003/07/21,50,1
FR18010,O3,2003/07/22,64,1
FR18010,O3,2003/07/23,65,1
FR18010,O3,2003/07/24,48,1
FR18010,O3,2003/07/25,55,1
FR18010,O3,2003/07/26,38,1
FR18010,O3,2003/07/27,50,1
FR18010,O3,2003/07/28,44,1
FR18010,O3,2003/07/29,53,1
FR18010,O3,2003/07/30,41,1
FR18010,O3,2003/07/31,49,1
FR18010,O3,2003/08/01,55,1
FR18010,O3,2003/08/02,70,1
FR18010,O3,2003/08/03,68,1
FR18010,O3,2003/08/04,77,1
FR18010,O3,2003/08/05,85,1
FR18010,O3,2003/08/06,68,1
FR18010,O3,2003/08/07,80,1
FR18010,O3,2003/08/08,114,1
FR18010,O3,2003/08/09,81,1
FR18010,O3,2003/08/10,59,1
FR18010,O3,2003/08/11,71,1
FR18010,O3,2003/08/12,92,1
FR18010,O3,2003/08/13,93,1
FR18010,O3,2003/08/14,71,1
FR18010,O3,2003/08/15,65,1
FR18010,O3,2003/08/16,84,1
FR18010,O3,2003/08/17,66,1
FR18010,O3,2003/08/18,46,1
FR18010,O3,2003/08/19,45,1
FR18010,O3,2003/08/20,53,1
FR18010,O3,2003/08/21,53,1
FR18010,O3,2003/08/22,35,1
FR18010,O3,2003/08/23,23,1
FR18010,O3,2003/08/24,59,1
FR18010,O3,2003/08/25,51,1
FR18010,O3,2003/08/26,55,1
FR18010,O3,2003/08/27,57,1
FR18010,O3,2003/08/28,55,1
FR18010,O3,2003/08/29,34,1
FR18010,O3,2003/08/30,43,1
FR18010,O3,2003/08/31,38,1
FR18010,O3,2003/09/01,35,1
FR18010,O3,2003/09/02,30,1
FR18010,O3,2003/09/03,40,1
FR18010,O3,2003/09/04,48,1
FR18010,O3,2003/09/05,48,1
FR18010,O3,2003/09/06,37,1
FR18010,O3,2003/09/07,27,1
FR18010,O3,2003/09/08,43,1
FR18010,O3,2003/09/09,56,1
FR18010,O3,2003/09/10,44,1
FR18010,O3,2003/09/11,46,1
FR18010,O3,2003/09/12,21,1
FR18010,O3,2003/09/13,34,1
FR18010,O3,2003/09/14,36,1
FR18010,O3,2003/09/15,39,1
FR18010,O3,2003/09/16,45,1
FR18010,O3,2003/09/17,53,1
FR18010,O3,2003/09/18,63,1
FR18010,O3,2003/09/19,66,1
FR18010,O3,2003/09/20,59,1
FR18010,O3,2003/09/21,56,1
FR18010,O3,2003/09/22,60,1
FR18010,O3,2003/09/23,42,1
FR18010,O3,2003/09/24,33,1
FR18010,O3,2003/09/25,32,1
FR18010,O3,2003/09/26,40,1
FR18010,O3,2003/09/27,36,1
FR18010,O3,2003/09/28,40,1
FR18010,O3,2003/09/29,35,1
FR18010,O3,2003/09/30,45,1
FR18010,O3,2003/10/01,26,1
FR18010,O3,2003/10/02,19,1
FR18010,O3,2003/10/03,36,1
FR18010,O3,2003/10/04,40,1
FR18010,O3,2003/10/05,43,1
FR18010,O3,2003/10/06,41,1
FR18010,O3,2003/10/07,50,1
FR18010,O3,2003/10/08,28,1
FR18010,O3,2003/10/09,53,1
FR18010,O3,2003/10/10,46,1
FR18010,O3,2003/10/11,22,1
FR18010,O3,2003/10/12,42,1
FR18010,O3,2003/10/13,36,1
FR18010,O3,2003/10/14,35,1
FR18010,O3,2003/10/15,38,1
FR18010,O3,2003/10/16,30,1
FR18010,O3,2003/10/17,24,1
FR18010,O3,2003/10/18,23,1
FR18010,O3,2003/10/19,22,1
FR18010,O3,2003/10/20,25,1
FR18010,O3,2003/10/21,15,1
FR18010,O3,2003/10/22,25,1
FR18010,O3,2003/10/23,31,1
FR18010,O3,2003/10/24,19,1
FR18010,O3,2003/10/25,26,1
FR18010,O3,2003/10/26,26,1
FR18010,O3,2003/10/27,16,1
FR18010,O3,2003/10/28,8,1
FR18010,O3,2003/10/29,20,1
FR18010,O3,2003/10/30,42,1
FR18010,O3,2003/10/31,47,1
FR18010,O3,2003/11/01,20,1
FR18010,O3,2003/11/02,43,1
FR18010,O3,2003/11/03,56,1
FR18010,O3,2003/11/04,22,1
FR18010,O3,2003/11/05,35,1
FR18010,O3,2003/11/06,11,1
FR18010,O3,2003/11/07,26,1
FR18010,O3,2003/11/08,18,1
FR18010,O3,2003/11/09,25,1
FR18010,O3,2003/11/10,11,1
FR18010,O3,2003/11/11,9,1
FR18010,O3,2003/11/12,5,1
FR18010,O3,2003/11/13,22,1
FR18010,O3,2003/11/14,23,1
FR18010,O3,2003/11/15,25,1
FR18010,O3,2003/11/16,32,1
FR18010,O3,2003/11/17,-999,-1
FR18010,O3,2003/11/18,20,1
FR18010,O3,2003/11/19,14,1
FR18010,O3,2003/11/20,23,1
FR18010,O3,2003/11/21,14,1
FR18010,O3,2003/11/22,37,1
FR18010,O3,2003/11/23,-999,-1
FR18010,O3,2003/11/24,-999,-1
FR18010,O3,2003/11/25,6,1
FR18010,O3,2003/11/26,46,1
FR18010,O3,2003/11/27,28,1
FR18010,O3,2003/11/28,26,1
FR18010,O3,2003/11/29,38,1
FR18010,O3,2003/11/30,33,1
FR18010,O3,2003/12/01,48,1
FR18010,O3,2003/12/02,15,1
FR18010,O3,2003/12/03,4,1
FR18010,O3,2003/12/04,4,1
FR18010,O3,2003/12/05,6,1
FR18010,O3,2003/12/06,23,1
FR18010,O3,2003/12/07,40,1
FR18010,O3,2003/12/08,22,1
FR18010,O3,2003/12/09,6,1
FR18010,O3,2003/12/10,6,1
FR18010,O3,2003/12/11,15,1
FR18010,O3,2003/12/12,11,1
FR18010,O3,2003/12/13,51,1
FR18010,O3,2003/12/14,69,1
FR18010,O3,2003/12/15,46,1
FR18010,O3,2003/12/16,15,1
FR18010,O3,2003/12/17,13,1
FR18010,O3,2003/12/18,18,1
FR18010,O3,2003/12/19,11,1
FR18010,O3,2003/12/20,41,1
FR18010,O3,2003/12/21,61,1
FR18010,O3,2003/12/22,48,1
FR18010,O3,2003/12/23,10,1
FR18010,O3,2003/12/24,6,1
FR18010,O3,2003/12/25,43,1
FR18010,O3,2003/12/26,48,1
FR18010,O3,2003/12/27,67,1
FR18010,O3,2003/12/28,62,1
FR18010,O3,2003/12/29,43,1
FR18010,O3,2003/12/30,19,1
FR18010,O3,2003/12/31,9,1
FR18019,O3,2003/01/01,40,1
FR18019,O3,2003/01/02,67,1
FR18019,O3,2003/01/03,46,1
FR18019,O3,2003/01/04,33,1
FR18019,O3,2003/01/05,19,1
FR18019,O3,2003/01/06,24,1
FR18019,O3,2003/01/07,17,1
FR18019,O3,2003/01/08,15,1
FR18019,O3,2003/01/09,7,1
FR18019,O3,2003/01/10,6,1
FR18019,O3,2003/01/11,12,1
FR18019,O3,2003/01/12,11,1
FR18019,O3,2003/01/13,-999,-1
FR18019,O3,2003/01/14,-999,-1
FR18019,O3,2003/01/15,-999,-1
FR18019,O3,2003/01/16,-999,-1
FR18019,O3,2003/01/17,-999,-1
FR18019,O3,2003/01/18,-999,-1
FR18019,O3,2003/01/19,-999,-1
FR18019,O3,2003/01/20,-999,-1
FR18019,O3,2003/01/21,-999,-1
FR18019,O3,2003/01/22,-999,-1
FR18019,O3,2003/01/23,40,1
FR18019,O3,2003/01/24,23,1
FR18019,O3,2003/01/25,9,1
FR18019,O3,2003/01/26,16,1
FR18019,O3,2003/01/27,27,1
FR18019,O3,2003/01/28,66,1
FR18019,O3,2003/01/29,61,1
FR18019,O3,2003/01/30,49,1
FR18019,O3,2003/01/31,41,1
FR18019,O3,2003/02/01,20,1
FR18019,O3,2003/02/02,46,1
FR18019,O3,2003/02/03,62,1
FR18019,O3,2003/02/04,54,1
FR18019,O3,2003/02/05,44,1
FR18019,O3,2003/02/06,13,1
FR18019,O3,2003/02/07,10,1
FR18019,O3,2003/02/08,3,1
FR18019,O3,2003/02/09,23,1
FR18019,O3,2003/02/10,9,1
FR18019,O3,2003/02/11,7,1
FR18019,O3,2003/02/12,13,1
FR18019,O3,2003/02/13,23,1
FR18019,O3,2003/02/14,13,1
FR18019,O3,2003/02/15,13,1
FR18019,O3,2003/02/16,35,1
FR18019,O3,2003/02/17,26,1
FR18019,O3,2003/02/18,19,1
FR18019,O3,2003/02/19,33,1
FR18019,O3,2003/02/20,27,1
FR18019,O3,2003/02/21,12,1
FR18019,O3,2003/02/22,23,1
FR18019,O3,2003/02/23,22,1
FR18019,O3,2003/02/24,45,1
FR18019,O3,2003/02/25,54,1
FR18019,O3,2003/02/26,40,1
FR18019,O3,2003/02/27,50,1
FR18019,O3,2003/02/28,33,1
FR18019,O3,2003/03/01,30,1
FR18019,O3,2003/03/02,72,1
FR18019,O3,2003/03/03,22,1
FR18019,O3,2003/03/04,19,1
FR18019,O3,2003/03/05,27,1
FR18019,O3,2003/03/06,46,1
FR18019,O3,2003/03/07,32,1
FR18019,O3,2003/03/08,66,1
FR18019,O3,2003/03/09,56,1
FR18019,O3,2003/03/10,36,1
FR18019,O3,2003/03/11,50,1
